"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.55927804102607e-27,1.16663010660252,0.392,0.135,9.11855608205214e-24,"9","Bag2"
5.3993189096721e-27,2.57391591669659,0.315,0.091,1.07986378193442e-23,"9","Phlda3"
6.37376690026578e-27,2.67804284901944,0.468,0.221,1.27475338005316e-23,"9","Selenom"
7.46463402620957e-27,0.411652523542423,0.844,0.624,1.49292680524191e-23,"9","Metap2"
8.01687353022065e-27,3.10312887893799,0.436,0.179,1.60337470604413e-23,"9","Ptpn3"
8.70121079480887e-27,2.8383173790882,0.452,0.206,1.74024215896177e-23,"9","Samd14"
9.98883491754917e-27,5.86926746576392,0.497,0.272,1.99776698350983e-23,"9","Vwf"
1.03502580803361e-26,0.848846074280638,0.675,0.433,2.07005161606721e-23,"9","Hmgn1"
1.17105292763248e-26,1.06421883313403,0.783,0.596,2.34210585526496e-23,"9","Cct2"
1.44483417123321e-26,0.451279047247703,0.369,0.085,2.88966834246641e-23,"9","Icam4"
1.64082477837962e-26,1.17930386124107,0.643,0.418,3.28164955675924e-23,"9","Lyar"
1.74928714750524e-26,0.766845624806649,0.694,0.413,3.49857429501049e-23,"9","Ahctf1"
2.40404943556849e-26,4.66265262552735,0.49,0.236,4.80809887113699e-23,"9","Nol4l"
2.73430557312704e-26,1.1945734939627,0.685,0.451,5.46861114625407e-23,"9","Ppid"
2.90120283756609e-26,0.653876115146542,0.293,0.095,5.80240567513218e-23,"9","Ogn"
2.94739330551258e-26,1.76374864018993,0.516,0.284,5.89478661102515e-23,"9","Ormdl3"
3.2918828923079e-26,2.24062580222917,0.274,0.076,6.5837657846158e-23,"9","Gm47861"
4.21076837306005e-26,1.15694465695094,0.557,0.27,8.42153674612009e-23,"9","Pitrm1"
5.18369416584967e-26,1.22605010056807,0.732,0.518,1.03673883316993e-22,"9","Akt3"
5.95081862740761e-26,1.21610815530939,0.796,0.567,1.19016372548152e-22,"9","Zfand5"
6.30505754632936e-26,0.52236521936439,0.707,0.434,1.26101150926587e-22,"9","Pdia4"
8.05003059009589e-26,1.39040990307203,0.605,0.348,1.61000611801918e-22,"9","Bzw2"
8.50380916307206e-26,1.06430062210975,0.688,0.453,1.70076183261441e-22,"9","Mrpl12"
9.23291655517035e-26,1.19775913716539,0.602,0.343,1.84658331103407e-22,"9","Pole3"
1.35997488902488e-25,3.78855041962413,0.36,0.07,2.71994977804977e-22,"9","Arhgef28"
1.7017740010564e-25,2.03387144187206,0.529,0.328,3.40354800211281e-22,"9","Cd151"
1.83632699666691e-25,4.20412001481466,0.29,0.089,3.67265399333382e-22,"9","Trpc1"
1.87063305964274e-25,1.23317828824577,0.567,0.301,3.74126611928549e-22,"9","Wdr75"
1.9641360850068e-25,1.300412676448,0.723,0.499,3.92827217001359e-22,"9","Nme1"
2.4120886983715e-25,0.85782604994843,0.764,0.506,4.824177396743e-22,"9","Tuba1b"
2.50677403042436e-25,2.73089807768567,0.376,0.109,5.01354806084872e-22,"9","Pdgfb"
2.63464580820069e-25,1.03216014738054,0.704,0.444,5.26929161640137e-22,"9","Ddx21"
2.92579070453516e-25,0.973222312022134,0.755,0.563,5.85158140907032e-22,"9","Trp53"
3.35832246954439e-25,2.98350187006798,0.35,0.076,6.71664493908879e-22,"9","B3galt1"
3.69277338056449e-25,1.37750807776858,0.723,0.539,7.38554676112898e-22,"9","Hdgf"
8.7034852479994e-25,0.305078588055707,0.803,0.547,1.74069704959988e-21,"9","Epb41"
8.91131389827922e-25,1.529152543625,0.675,0.457,1.78226277965584e-21,"9","Hspa9"
1.24447864963079e-24,1.14008499873652,0.682,0.464,2.48895729926158e-21,"9","Cat"
1.3546842289176e-24,2.6271456602821,0.322,0.063,2.70936845783521e-21,"9","Mill2"
1.42681735645339e-24,0.948224904292345,0.697,0.444,2.85363471290678e-21,"9","Mrps36"
1.51325709116697e-24,1.41314218864927,0.678,0.429,3.02651418233394e-21,"9","Ralgapa2"
1.52762449165888e-24,3.5396207203596,0.506,0.235,3.05524898331776e-21,"9","Hlf"
1.62844092403169e-24,1.36999160142727,0.596,0.342,3.25688184806339e-21,"9","Ppan"
1.93097783965399e-24,1.06025803966041,0.755,0.525,3.86195567930799e-21,"9","Cct8"
2.02455501631915e-24,0.754221444380913,0.764,0.512,4.0491100326383e-21,"9","Pdap1"
2.60671288964051e-24,4.00904387459467,0.592,0.415,5.21342577928102e-21,"9","Itgb3"
3.43372832212531e-24,2.73667180293042,0.605,0.383,6.86745664425061e-21,"9","Mapk6"
4.04710811036421e-24,1.31032843256365,0.545,0.303,8.09421622072842e-21,"9","Pgm2l1"
4.24277119861162e-24,1.47430958578558,0.685,0.478,8.48554239722323e-21,"9","Cdk4"
4.41601766882328e-24,1.26223128528063,0.793,0.562,8.83203533764655e-21,"9","Btk"
4.54552409418748e-24,1.1540227628656,0.783,0.631,9.09104818837497e-21,"9","Calr"
5.41332333825775e-24,1.71701702255785,0.803,0.575,1.08266466765155e-20,"9","Rasa3"
5.99768259269776e-24,0.653070207181403,0.621,0.353,1.19953651853955e-20,"9","Pabpc4"
6.93584744803976e-24,0.689281509925068,0.939,0.845,1.38716948960795e-20,"9","Hspa8"
7.26548742623375e-24,1.69093261612048,0.726,0.52,1.45309748524675e-20,"9","Ehd4"
7.27067740394985e-24,4.80770191539212,0.271,0.057,1.45413548078997e-20,"9","Rnase12"
7.47733759795859e-24,2.62348670324553,0.529,0.262,1.49546751959172e-20,"9","2610307P16Rik"
9.02894383478175e-24,2.62051032284036,0.315,0.105,1.80578876695635e-20,"9","Mtss2"
1.11388860662212e-23,1.1980547558653,0.637,0.389,2.22777721324424e-20,"9","St7"
1.11522665334154e-23,0.89594877603795,0.828,0.642,2.23045330668308e-20,"9","Hnrnpab"
1.46298456165304e-23,3.29077261449053,0.529,0.311,2.92596912330607e-20,"9","Kalrn"
1.56995162422999e-23,2.48947456241764,0.611,0.397,3.13990324845998e-20,"9","Arhgap10"
1.72082666790209e-23,0.800686385992379,0.627,0.37,3.44165333580418e-20,"9","Bola3"
1.80468706339074e-23,3.72917239172736,0.484,0.226,3.60937412678148e-20,"9","Mfsd2b"
2.20120248194758e-23,0.822328688454912,0.834,0.63,4.40240496389516e-20,"9","Snrpg"
2.24870844353116e-23,1.4824133253639,0.611,0.381,4.49741688706231e-20,"9","Dkc1"
2.65810864769949e-23,1.25659560298946,0.656,0.419,5.31621729539899e-20,"9","Abce1"
3.22418490930317e-23,1.26424442951295,0.653,0.445,6.44836981860634e-20,"9","Nutf2"
3.37658821520533e-23,6.0011337366891,0.487,0.272,6.75317643041065e-20,"9","Irag1"
3.42174031720505e-23,0.851771235356928,0.525,0.254,6.84348063441009e-20,"9","Hsph1"
3.70258278121994e-23,0.921052291169748,0.742,0.471,7.40516556243987e-20,"9","S100a10"
5.971817235748e-23,0.623343447997619,0.564,0.326,1.1943634471496e-19,"9","Lap3"
7.71408396475248e-23,1.03161265847487,0.627,0.395,1.5428167929505e-19,"9","Carnmt1"
7.99163331489196e-23,1.17254796684093,0.519,0.316,1.59832666297839e-19,"9","Ube2o"
1.00869607572072e-22,0.860150986490081,0.745,0.542,2.01739215144144e-19,"9","Phb2"
1.05291868861144e-22,2.45770157449224,0.551,0.373,2.10583737722288e-19,"9","Serpine2"
1.08516513858476e-22,4.1820492252236,0.455,0.216,2.17033027716953e-19,"9","Itga2"
1.13489990478787e-22,1.53194140058938,0.551,0.297,2.26979980957573e-19,"9","Ppat"
1.4975473984491e-22,0.875566316574141,0.787,0.574,2.9950947968982e-19,"9","Cct7"
2.23667851182642e-22,2.42480855104798,0.615,0.4,4.47335702365283e-19,"9","Nlk"
2.248804108855e-22,1.12363577476845,0.901,0.768,4.49760821771e-19,"9","Fli1"
2.60479895474302e-22,2.4025611166812,0.411,0.198,5.20959790948604e-19,"9","Cass4"
2.64203802064993e-22,0.672991473547586,0.653,0.421,5.28407604129986e-19,"9","Ssbp3"
3.26493385908327e-22,0.82292496232387,0.656,0.447,6.52986771816655e-19,"9","Glo1"
3.91385736388502e-22,1.14279565810095,0.618,0.384,7.82771472777003e-19,"9","Ruvbl2"
4.39630432908311e-22,8.70012329040299,0.379,0.134,8.79260865816623e-19,"9","Mcpt8"
4.51709416159063e-22,4.52855644530537,0.309,0.055,9.03418832318126e-19,"9","Shroom4"
5.75132789340369e-22,2.98083845835706,0.271,0.068,1.15026557868074e-18,"9","Ccdc92"
6.54793256817573e-22,1.36616607085143,0.576,0.328,1.30958651363515e-18,"9","St6galnac3"
6.92540155961727e-22,1.20986045504995,0.602,0.369,1.38508031192345e-18,"9","Lrrc59"
7.0029598196945e-22,3.72783951930773,0.404,0.142,1.4005919639389e-18,"9","Shank3"
7.64435842051488e-22,0.594719070696652,0.516,0.278,1.52887168410298e-18,"9","Mical3"
1.13789310163733e-21,4.41697650081447,0.328,0.071,2.27578620327466e-18,"9","Src"
1.21770487051757e-21,1.38575020652351,0.621,0.442,2.43540974103515e-18,"9","Igtp"
1.75418443663919e-21,1.950621107362,0.513,0.23,3.50836887327839e-18,"9","Sox4"
1.87602960148621e-21,1.14305416243985,0.637,0.407,3.75205920297243e-18,"9","Mcm6"
2.08527789762537e-21,1.38325396131189,0.596,0.35,4.17055579525075e-18,"9","Uck2"
2.58284209036867e-21,1.2219985429391,0.672,0.464,5.16568418073733e-18,"9","Adk"
2.79490953901732e-21,1.1110260103369,0.739,0.583,5.58981907803464e-18,"9","Cct5"
3.18408069152224e-21,1.10181834971124,0.694,0.501,6.36816138304449e-18,"9","Nop10"
3.21463534310848e-21,6.36420455077168,0.357,0.069,6.42927068621696e-18,"9","Gm6634"
3.46673485720494e-21,0.920702634069912,0.739,0.518,6.93346971440988e-18,"9","Ppm1g"
3.60372697377781e-21,0.818135430220021,0.494,0.23,7.20745394755562e-18,"9","Rgs12"
3.94414109227409e-21,1.44695739192183,0.659,0.472,7.88828218454817e-18,"9","Rnf220"
4.01681788217517e-21,1.03141756635593,0.704,0.486,8.03363576435033e-18,"9","Eif2s1"
4.14281586090403e-21,3.14942274908872,0.481,0.251,8.28563172180807e-18,"9","Dusp3"
5.04714741648539e-21,1.99963477637751,0.522,0.264,1.00942948329708e-17,"9","Ttc28"
5.86838662908588e-21,1.51654935300304,0.608,0.391,1.17367732581718e-17,"9","Gart"
6.92542941559565e-21,2.71299806199058,0.408,0.107,1.38508588311913e-17,"9","Gfi1b"
1.02998513077665e-20,1.65870120797532,0.589,0.37,2.0599702615533e-17,"9","Ppp1r12b"
1.13832228403644e-20,1.07297713785991,0.768,0.555,2.27664456807289e-17,"9","Oxr1"
1.19704532389259e-20,0.657274834203638,0.608,0.372,2.39409064778517e-17,"9","Lig1"
1.34781447222829e-20,1.34344769044496,0.656,0.465,2.69562894445659e-17,"9","Fbl"
1.46938123238246e-20,1.00879834845915,0.666,0.43,2.93876246476492e-17,"9","Lrrc8c"
1.6521411301319e-20,1.76854689035254,0.589,0.383,3.3042822602638e-17,"9","Ppa1"
2.01958371336379e-20,1.08861166440931,0.513,0.276,4.03916742672758e-17,"9","Zmynd19"
2.10673141214956e-20,6.32993639647272,0.382,0.16,4.21346282429912e-17,"9","Gucy1b1"
2.61622744691427e-20,3.77147775598496,0.506,0.335,5.23245489382854e-17,"9","Cd226"
3.79445251113533e-20,0.472710740143837,0.621,0.39,7.58890502227065e-17,"9","Orc2"
4.56182144963182e-20,1.98824367756603,0.548,0.327,9.12364289926365e-17,"9","Srm"
5.0018106845461e-20,1.53238763003591,0.806,0.618,1.00036213690922e-16,"9","Esd"
5.29345186447864e-20,0.94126831635931,0.685,0.509,1.05869037289573e-16,"9","Lgals3bp"
5.3033803944521e-20,0.928448517137566,0.573,0.337,1.06067607889042e-16,"9","Ftsj3"
5.5173693766233e-20,0.883378506358631,0.551,0.313,1.10347387532466e-16,"9","Tspan3"
5.56048912238248e-20,4.31921783728621,0.484,0.27,1.1120978244765e-16,"9","Rida"
6.05964006936876e-20,0.788258866527106,0.691,0.49,1.21192801387375e-16,"9","Hspe1"
6.34555393785794e-20,1.45287647743298,0.637,0.434,1.26911078757159e-16,"9","Sntb1"
7.4435969636945e-20,0.784983538140817,0.78,0.573,1.4887193927389e-16,"9","Ssr4"
8.10822221117009e-20,3.70127212058899,0.344,0.16,1.62164444223402e-16,"9","Sult1a1"
8.46954916237611e-20,1.5415171657014,0.787,0.574,1.69390983247522e-16,"9","Tlk1"
1.02094584988375e-19,0.840720629805095,0.771,0.59,2.04189169976751e-16,"9","Atp5g1"
1.58325253703644e-19,0.864380667189999,0.717,0.519,3.16650507407288e-16,"9","Ndufab1"
1.60098870850062e-19,0.470237503655301,0.873,0.721,3.20197741700123e-16,"9","Srgn"
2.66120310006244e-19,0.76239437789527,0.525,0.306,5.32240620012487e-16,"9","H3c6"
2.67233857909147e-19,0.781534899656073,0.774,0.589,5.34467715818294e-16,"9","Rps27l"
3.58241840537333e-19,1.9715370220212,0.949,0.854,7.16483681074666e-16,"9","Rap1b"
3.92702710870865e-19,1.14670358191754,0.691,0.525,7.85405421741731e-16,"9","Ranbp1"
4.1248986584081e-19,1.18918989599816,0.675,0.5,8.2497973168162e-16,"9","Prmt1"
5.14823722600289e-19,0.863019512891462,0.984,0.942,1.02964744520058e-15,"9","Cmss1"
5.34346143231365e-19,0.334512876759008,0.411,0.194,1.06869228646273e-15,"9","Ghr"
5.74787412467033e-19,1.39635260623206,0.608,0.438,1.14957482493407e-15,"9","Myb"
6.38848101037332e-19,2.44312708111177,0.567,0.376,1.27769620207466e-15,"9","Slc14a1"
8.15190805953615e-19,0.784806107136471,0.618,0.42,1.63038161190723e-15,"9","Trim24"
1.15940109217322e-18,0.800421113640454,0.586,0.365,2.31880218434645e-15,"9","Rabggtb"
1.75631464086028e-18,2.61933380043952,0.452,0.242,3.51262928172056e-15,"9","Usp54"
1.79505253174368e-18,2.10709477014597,0.806,0.637,3.59010506348736e-15,"9","Rasgrp2"
2.29289791313085e-18,0.932654295956451,0.535,0.338,4.5857958262617e-15,"9","Dst"
2.54058099740119e-18,2.20730616151252,0.487,0.267,5.08116199480238e-15,"9","Srgap3"
3.88818989909277e-18,1.74399298030374,0.417,0.231,7.77637979818553e-15,"9","Prkab2"
4.04804390624591e-18,0.800276045260944,0.726,0.537,8.09608781249181e-15,"9","Txnl1"
4.21579958505103e-18,4.0587489988076,0.318,0.107,8.43159917010205e-15,"9","Fbxl2"
4.36655343875462e-18,0.566479153129871,0.669,0.477,8.73310687750924e-15,"9","Memo1"
4.53856523857878e-18,3.95412331186693,0.433,0.193,9.07713047715757e-15,"9","Ophn1"
5.16784066439666e-18,2.0033456669776,0.449,0.231,1.03356813287933e-14,"9","Stau2"
5.73206587422706e-18,1.06471000688868,0.764,0.589,1.14641317484541e-14,"9","Tubb4b"
6.18636989561536e-18,1.09492829518699,0.561,0.343,1.23727397912307e-14,"9","Dock1"
6.61925381619948e-18,0.853152152767868,0.732,0.575,1.3238507632399e-14,"9","Tomm20"
7.13208561799938e-18,0.780342103476137,0.611,0.427,1.42641712359988e-14,"9","Aarsd1"
7.2176058738677e-18,0.834059442477731,0.567,0.337,1.44352117477354e-14,"9","Znrd2"
7.30055879289403e-18,0.884999315857685,0.726,0.507,1.46011175857881e-14,"9","Ccdc88a"
7.46459174112277e-18,0.512109196910452,0.602,0.384,1.49291834822455e-14,"9","Ralgps2"
8.16600810433359e-18,0.322539849177721,0.694,0.523,1.63320162086672e-14,"9","Fabp5"
9.53494078095898e-18,0.365779602833194,0.522,0.279,1.9069881561918e-14,"9","Nopchap1"
9.57731000566597e-18,1.25816365326748,0.618,0.417,1.91546200113319e-14,"9","Pign"
9.70638423930048e-18,2.85592276871824,0.395,0.164,1.9412768478601e-14,"9","Dok6"
1.11902480436832e-17,0.992865659932043,0.379,0.114,2.23804960873664e-14,"9","Gstm5"
1.63160060673442e-17,0.899805943668486,0.513,0.288,3.26320121346884e-14,"9","Cox6b2"
1.83233033305783e-17,3.40040424478179,0.459,0.239,3.66466066611565e-14,"9","Nckap1"
1.91671128032007e-17,1.91317529480553,0.369,0.12,3.83342256064015e-14,"9","Adamts3"
1.96912732106883e-17,1.06062825444021,0.713,0.529,3.93825464213766e-14,"9","Vamp5"
2.59109899463412e-17,2.36966772829507,0.366,0.102,5.18219798926824e-14,"9","Tfr2"
2.87280538215873e-17,0.75393176824059,0.621,0.4,5.74561076431746e-14,"9","Mrps28"
3.26170754650499e-17,2.55908273736774,0.487,0.3,6.52341509300999e-14,"9","Ssx2ip"
3.59074410600725e-17,0.698819032286964,0.739,0.511,7.18148821201449e-14,"9","Manf"
4.08971814809385e-17,1.87886675804291,0.535,0.339,8.17943629618769e-14,"9","Dhrs3"
5.56695564638391e-17,1.00556139490203,0.51,0.284,1.11339112927678e-13,"9","Ndufaf4"
5.79572022856872e-17,0.753633103018924,0.385,0.131,1.15914404571374e-13,"9","Dpf3"
6.37158853182634e-17,1.31005848172242,0.436,0.212,1.27431770636527e-13,"9","Septin8"
7.07921668254204e-17,6.61345847175919,0.389,0.145,1.41584333650841e-13,"9","Fhl1"
8.05766947302034e-17,0.910148034449471,0.796,0.693,1.61153389460407e-13,"9","Lgals9"
8.22823237217849e-17,1.55827896195802,0.481,0.318,1.6456464744357e-13,"9","Rnf144b"
8.59010221470657e-17,2.19352590523158,0.408,0.198,1.71802044294131e-13,"9","Lhfp"
8.75277196576399e-17,1.13680351610405,0.478,0.265,1.7505543931528e-13,"9","Tfpi"
1.02236595088615e-16,1.13413075958776,0.586,0.372,2.04473190177229e-13,"9","Kcnq5"
1.05697125412538e-16,2.22713161227252,0.519,0.332,2.11394250825076e-13,"9","Nck2"
1.19036848147425e-16,1.54474907806977,0.815,0.612,2.3807369629485e-13,"9","Pbx1"
1.2303231667125e-16,1.82798523079582,0.602,0.405,2.46064633342499e-13,"9","Tmem40"
1.26009544701288e-16,2.45288456264277,0.459,0.274,2.52019089402576e-13,"9","Dusp23"
1.82808340922825e-16,0.952555064371937,0.739,0.599,3.6561668184565e-13,"9","Chd9"
2.51561347773862e-16,4.35429665515892,0.354,0.096,5.03122695547724e-13,"9","F11r"
2.83625346424708e-16,3.26428555058989,0.36,0.176,5.67250692849417e-13,"9","Gm28905"
2.89691425504943e-16,3.78141661994946,0.465,0.258,5.79382851009886e-13,"9","Dhcr24"
3.1142697364345e-16,0.778758121885604,0.726,0.565,6.22853947286901e-13,"9","Snrpf"
3.65087985409938e-16,1.16553919040166,0.398,0.143,7.30175970819877e-13,"9","Rai14"
3.91181622332535e-16,1.08575522037369,0.637,0.441,7.8236324466507e-13,"9","Lsm7"
3.94230551452102e-16,1.2449439461464,0.532,0.318,7.88461102904204e-13,"9","Ergic1"
4.3224559193526e-16,2.50941756000105,0.436,0.212,8.64491183870519e-13,"9","Pros1"
4.91936526122177e-16,1.9387224886184,0.468,0.257,9.83873052244354e-13,"9","Ppp1r9a"
5.84813708642642e-16,0.270478236187995,0.592,0.373,1.16962741728528e-12,"9","Cdk1"
5.84825214276201e-16,0.949001838033007,0.624,0.442,1.1696504285524e-12,"9","Zwint"
5.9934419666417e-16,1.60217445447327,0.605,0.408,1.19868839332834e-12,"9","Mvb12b"
6.47506348300954e-16,2.3335941377604,0.459,0.235,1.29501269660191e-12,"9","Wdpcp"
6.68457250508346e-16,1.28726736250427,0.459,0.292,1.33691450101669e-12,"9","Nlrx1"
7.13803035698247e-16,0.848563124518298,0.631,0.426,1.42760607139649e-12,"9","Prdx3"
7.2005768440109e-16,3.19152263950039,0.36,0.162,1.44011536880218e-12,"9","Exoc3l4"
7.6783736845102e-16,0.705125390911878,0.691,0.525,1.53567473690204e-12,"9","Tomm5"
7.93595844816554e-16,0.885506005736919,0.567,0.363,1.58719168963311e-12,"9","Tyms"
9.0721546325243e-16,0.674160250021905,0.567,0.362,1.81443092650486e-12,"9","Hells"
1.00555964961473e-15,1.64283722546692,0.525,0.299,2.01111929922945e-12,"9","Shmt2"
1.01355535897292e-15,0.986574882036489,0.764,0.61,2.02711071794584e-12,"9","Uqcr11"
1.04329335528562e-15,1.45903204717944,0.691,0.48,2.08658671057123e-12,"9","Rexo2"
1.08910514315767e-15,6.26296465773937,0.471,0.297,2.17821028631534e-12,"9","Pde3a"
1.26065139921846e-15,1.17735420385887,0.666,0.471,2.52130279843692e-12,"9","Eif3g"
1.3850346040823e-15,0.783772550458698,0.481,0.303,2.7700692081646e-12,"9","Rora"
1.4938669965511e-15,1.09258756024733,0.869,0.728,2.9877339931022e-12,"9","Il31ra"
1.73337497518969e-15,5.00634303162879,0.401,0.23,3.46674995037938e-12,"9","Clec1b"
1.74495077933163e-15,0.539968968866318,0.669,0.455,3.48990155866325e-12,"9","Rpia"
1.96807985375978e-15,1.32145424203826,0.618,0.454,3.93615970751956e-12,"9","Inpp4b"
2.06175530603013e-15,2.97261751825629,0.366,0.138,4.12351061206026e-12,"9","Ache"
2.19478329454122e-15,1.79380075540444,0.529,0.353,4.38956658908244e-12,"9","Itsn1"
2.46338139125518e-15,1.46489691029539,0.535,0.357,4.92676278251036e-12,"9","Katnbl1"
2.64902997548035e-15,0.578292914687895,0.592,0.383,5.2980599509607e-12,"9","Tmem147"
2.70673862668695e-15,1.02923425244532,0.57,0.386,5.41347725337389e-12,"9","Tomm40"
2.72181516317552e-15,6.30152694947202,0.506,0.361,5.44363032635104e-12,"9","Dlg2"
2.72950413365487e-15,1.51152566200071,0.573,0.377,5.45900826730975e-12,"9","Mcm3"
3.15237993532642e-15,2.7181897483158,0.427,0.176,6.30475987065284e-12,"9","Gata1"
3.19266317745404e-15,1.37011577990763,0.449,0.265,6.38532635490808e-12,"9","AI480526"
3.50919529419468e-15,1.14616265674555,0.659,0.472,7.01839058838936e-12,"9","Ankrd28"
3.55928451134089e-15,1.8171210861964,0.414,0.163,7.11856902268178e-12,"9","Zfp521"
3.71868492181646e-15,5.05080969823657,0.443,0.275,7.43736984363291e-12,"9","Cald1"
4.52970241865047e-15,2.46784703133458,0.42,0.192,9.05940483730094e-12,"9","Tanc2"
5.7636104009406e-15,0.818703945379396,0.596,0.382,1.15272208018812e-11,"9","Ddx18"
6.16758873856537e-15,3.245070154038,0.274,0.117,1.23351774771307e-11,"9","ENSMUSG00000121476"
6.73763816570401e-15,0.699364940945038,0.65,0.49,1.3475276331408e-11,"9","Snhg8"
6.7897471083806e-15,0.797794460849227,0.627,0.438,1.35794942167612e-11,"9","Dtymk"
6.92678763325098e-15,1.00359603374806,0.564,0.389,1.3853575266502e-11,"9","Psmd9"
7.10809784144118e-15,0.57654429235612,0.554,0.36,1.42161956828824e-11,"9","Nudt19"
1.07007541460758e-14,1.179140769626,0.576,0.411,2.14015082921517e-11,"9","Cep70"
1.21804732911879e-14,1.49569341015587,0.325,0.11,2.43609465823759e-11,"9","Gdf3"
1.22115149079116e-14,2.50283474264011,0.548,0.369,2.44230298158232e-11,"9","Mob1b"
1.26136044858501e-14,3.01145347409618,0.468,0.261,2.52272089717003e-11,"9","Inf2"
1.29785281757302e-14,0.715743213420711,0.755,0.583,2.59570563514603e-11,"9","Cyb5a"
1.51263744623855e-14,1.43043625127815,0.694,0.497,3.02527489247709e-11,"9","H1f2"
1.53226600821264e-14,6.64072393958975,0.318,0.087,3.06453201642529e-11,"9","Proser2"
1.56520934946503e-14,1.51638094965783,0.538,0.324,3.13041869893005e-11,"9","Phgdh"
1.74079939573535e-14,1.84229664269799,0.404,0.219,3.48159879147071e-11,"9","Mcf2l"
1.86266039160805e-14,0.4905011065918,0.618,0.429,3.7253207832161e-11,"9","Gm47283"
1.91297062414828e-14,2.40981413360416,0.49,0.3,3.82594124829656e-11,"9","Adcy9"
2.08209706332124e-14,6.44103680173958,0.331,0.118,4.16419412664247e-11,"9","Gp1ba"
2.12187305264787e-14,3.54796492965461,0.439,0.267,4.24374610529574e-11,"9","P2ry1"
2.52042267447188e-14,1.64651809146662,0.255,0.098,5.04084534894376e-11,"9","Prex2"
3.09108252805012e-14,0.558745841939503,0.516,0.311,6.18216505610024e-11,"9","Cst7"
3.84497375897914e-14,1.86949384271818,0.494,0.324,7.68994751795828e-11,"9","Slc44a1"
4.45612777690116e-14,2.11892446483836,0.306,0.126,8.91225555380232e-11,"9","Mmp19"
5.37711572896726e-14,0.727031908599289,0.688,0.487,1.07542314579345e-10,"9","Spcs3"
6.13432265665213e-14,1.01841768068287,0.959,0.898,1.22686453133043e-10,"9","Lars2"
6.74512017681915e-14,0.32711028155253,0.484,0.304,1.34902403536383e-10,"9","Eml6"
7.58602742734802e-14,0.74673800570596,0.602,0.402,1.5172054854696e-10,"9","Mcm7"
7.73201622868175e-14,0.920355511921147,0.557,0.381,1.54640324573635e-10,"9","Cd93"
7.97740858445596e-14,5.49636512182708,0.401,0.173,1.59548171689119e-10,"9","Ltbp1"
9.65472937940159e-14,0.517167383706206,0.701,0.532,1.93094587588032e-10,"9","Pcna"
1.03290584397046e-13,0.57429832769114,0.736,0.538,2.06581168794091e-10,"9","Cyc1"
1.23898471539647e-13,0.414978971577825,0.637,0.44,2.47796943079294e-10,"9","Bcl11a"
1.25439655927465e-13,0.519965322921731,0.672,0.455,2.50879311854931e-10,"9","Krtcap2"
1.33096565603732e-13,1.48475214083539,0.672,0.499,2.66193131207463e-10,"9","Lsm12"
1.5620606248994e-13,1.08142271111437,0.503,0.309,3.1241212497988e-10,"9","Eif2b3"
1.59052273090334e-13,1.52880663752612,0.446,0.22,3.18104546180668e-10,"9","Cad"
1.62858226007088e-13,2.33123338702786,0.49,0.298,3.25716452014176e-10,"9","Cracd"
1.956129179047e-13,0.655848641652943,0.529,0.343,3.91225835809399e-10,"9","Pno1"
1.96035628223984e-13,1.0666786773299,0.65,0.45,3.92071256447967e-10,"9","Dgkg"
1.99517853806624e-13,1.02111187146948,0.497,0.308,3.99035707613247e-10,"9","Snhg5"
2.02887697131672e-13,0.802304769459295,0.264,0.103,4.05775394263344e-10,"9","Gm15581"
2.12145906076938e-13,1.43961834541199,0.596,0.476,4.24291812153877e-10,"9","Impdh2"
2.34564492710453e-13,0.468453325760845,0.503,0.318,4.69128985420907e-10,"9","Ifrd2"
2.45460481499836e-13,0.439362457161583,0.682,0.492,4.90920962999671e-10,"9","Mrpl52"
2.92009861561359e-13,1.05348374461429,0.586,0.427,5.84019723122718e-10,"9","Hars"
3.09613369508062e-13,4.4271623168569,0.369,0.221,6.19226739016125e-10,"9","Ttll11"
3.16542930826707e-13,1.81067831232534,0.497,0.347,6.33085861653413e-10,"9","Arhgef12"
4.44198516649724e-13,0.637965634633354,0.357,0.156,8.88397033299448e-10,"9","Gja1"
5.23071725581937e-13,2.18736746178704,0.532,0.332,1.04614345116387e-09,"9","Pdlim1"
5.52611704593358e-13,2.36376384859939,0.299,0.081,1.10522340918672e-09,"9","Clec11a"
5.96057689340757e-13,0.430085669381042,0.933,0.882,1.19211537868151e-09,"9","Cdk8"
6.05228628419695e-13,6.15289968389613,0.299,0.09,1.21045725683939e-09,"9","Plxna4"
6.50771299921776e-13,0.303798105318541,0.551,0.372,1.30154259984355e-09,"9","H1f3"
6.5146037864344e-13,0.679789292003697,0.564,0.38,1.30292075728688e-09,"9","Cisd1"
6.6112714956239e-13,0.994392862344413,0.354,0.179,1.32225429912478e-09,"9","Dync2i1"
7.31872112015331e-13,0.692402629225498,0.583,0.396,1.46374422403066e-09,"9","Sdf2l1"
7.52611941722192e-13,1.24172220570041,0.589,0.442,1.50522388344438e-09,"9","Nop56"
8.3191638298352e-13,1.10777731197054,0.341,0.166,1.66383276596704e-09,"9","Ccl4"
8.34470495160632e-13,1.72662694541988,0.408,0.2,1.66894099032126e-09,"9","Rnf150"
1.13043553814582e-12,0.454599240641759,0.516,0.338,2.26087107629164e-09,"9","Rfc4"
