"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.36348496188254e-09,5.11104330445952,0.265,0.077,1.27269699237651e-05,"6","Angptl2"
6.49336856607825e-09,0.558509846260302,0.285,0.321,1.29867371321565e-05,"6","Hars"
6.87429727746001e-09,0.382928631588404,0.349,0.337,1.374859455492e-05,"6","Trbv19"
1.26666814712863e-08,0.404569905286363,0.804,0.697,2.53333629425727e-05,"6","Atp5g3"
1.56901114181432e-08,1.3162542230522,0.458,0.239,3.13802228362864e-05,"6","Asb2"
2.78198588046073e-08,0.334136811018234,0.738,0.575,5.56397176092145e-05,"6","Micos10"
2.91852009318679e-08,1.64056908721135,0.305,0.105,5.83704018637357e-05,"6","Il10"
3.91510969446902e-08,1.16634628939842,0.427,0.246,7.83021938893803e-05,"6","Thrb"
4.22109500220513e-08,0.322692105588485,0.326,0.416,8.44219000441026e-05,"6","Prmt1"
6.27568741159908e-08,3.81116670946601,0.406,0.178,0.000125513748231982,"6","Sccpdh"
9.29087301445755e-08,0.636375949667372,0.556,0.398,0.000185817460289151,"6","Cdk6"
9.78292357266071e-08,3.07657155592559,0.398,0.06,0.000195658471453214,"6","Slc24a3"
1.1770072946126e-07,0.352305309290179,0.421,0.248,0.000235401458922521,"6","Umps"
1.81574173454311e-07,0.652381911930999,0.49,0.289,0.000363148346908623,"6","Atp1b1"
2.52962480146541e-07,0.34141581544469,0.686,0.539,0.000505924960293082,"6","Spcs1"
2.55001956386369e-07,0.282807350483651,0.778,0.623,0.000510003912772739,"6","Hnrnpa1"
6.22855352802565e-07,0.65823290104057,0.536,0.376,0.00124571070560513,"6","Atic"
6.52826579906581e-07,0.310003509650047,0.746,0.586,0.00130565315981316,"6","Ran"
1.14437613958884e-06,0.886100168593412,0.674,0.541,0.00228875227917768,"6","Ly6a"
1.27040869709559e-06,0.462890326974076,0.715,0.632,0.00254081739419118,"6","Snrpe"
1.37296950072388e-06,0.402599392683189,0.68,0.537,0.00274593900144775,"6","Snrpf"
1.39209106213409e-06,1.14615487535495,0.297,0.28,0.00278418212426818,"6","Nebl"
1.3990153703951e-06,0.267607715126334,0.844,0.73,0.0027980307407902,"6","Ncl"
1.43520766234808e-06,0.312995560077625,0.622,0.462,0.00287041532469617,"6","Usp1"
1.48253660588544e-06,0.754998381330072,0.548,0.41,0.00296507321177087,"6","Thoc7"
1.54807705164024e-06,0.913020962717692,0.254,0.236,0.00309615410328048,"6","Slc29a1"
2.13281611938883e-06,0.612846576573543,0.501,0.334,0.00426563223877766,"6","Isg20"
2.98975603644215e-06,0.334867066956261,0.758,0.663,0.00597951207288429,"6","Hspa5"
3.33856832528006e-06,1.01031682146807,0.496,0.295,0.00667713665056013,"6","Tent5c"
3.86194891365866e-06,0.61154254307772,0.519,0.373,0.00772389782731732,"6","Hk1"
3.94939481284898e-06,0.841798309016915,0.378,0.203,0.00789878962569797,"6","Ttll12"
4.18967208779294e-06,0.762358863391966,0.539,0.409,0.00837934417558589,"6","Marchf3"
4.5990994395175e-06,0.322323658193519,0.576,0.432,0.009198198879035,"6","Txn2"
6.52947701267566e-06,0.638650154683134,0.458,0.307,0.0130589540253513,"6","Cinp"
8.07394528376473e-06,0.327807788486121,0.695,0.592,0.0161478905675295,"6","Tubb5"
9.3913138719307e-06,0.365684190403541,0.256,0.252,0.0187826277438614,"6","Ppa1"
1.18783681093501e-05,5.53277803736348,0.331,0.037,0.0237567362187002,"6","Trav8n-2"
1.3375786769224e-05,0.477267512113922,0.611,0.503,0.0267515735384481,"6","Metap2"
1.34821992533713e-05,0.372529239290457,0.553,0.41,0.0269643985067426,"6","Txnl1"
1.49722987595143e-05,0.651337712962666,0.536,0.415,0.0299445975190285,"6","Eif3d"
1.85804269465008e-05,0.294689846488415,0.519,0.351,0.0371608538930015,"6","Ddt"
2.11503252400312e-05,2.41440473207769,0.259,0.028,0.0423006504800624,"6","Cobl"
2.57251605866533e-05,0.449624092346371,0.542,0.408,0.0514503211733067,"6","Uba2"
2.90621070976975e-05,0.643002743342411,0.599,0.481,0.0581242141953951,"6","Prdx6"
3.34690214472123e-05,0.594142466287307,0.524,0.399,0.0669380428944246,"6","Ddx1"
4.11878138537342e-05,1.80463028514555,0.418,0.205,0.0823756277074684,"6","Trbv1"
0.000101493009915893,0.257808263710338,0.562,0.416,0.202986019831786,"6","Nudc"
0.000103270573936836,0.473242754138442,0.556,0.421,0.206541147873671,"6","Aplp2"
0.000104759487140315,0.255983387086283,0.634,0.497,0.209518974280631,"6","Ssrp1"
0.000112175720971569,0.302283526386108,0.559,0.426,0.224351441943137,"6","Psmb7"
0.00011256571666533,0.863570388198498,0.363,0.236,0.22513143333066,"6","H4c16"
0.000130139634088831,0.35984030434587,0.447,0.306,0.260279268177661,"6","Cenpa"
0.000191380898748933,0.776863887185854,0.285,0.224,0.382761797497866,"6","Slc16a1"
0.000207782595218427,3.3118840133674,0.38,0.215,0.415565190436854,"6","Egr1"
0.000220720995261808,0.360309621872536,0.513,0.388,0.441441990523616,"6","Svbp"
0.000231774900312207,0.478475851316906,0.548,0.442,0.463549800624415,"6","Adk"
0.000266713927623841,0.409624168449775,0.317,0.266,0.533427855247683,"6","Thra"
0.000302969873270545,0.298652102017512,0.726,0.625,0.60593974654109,"6","Atp5b"
0.00035521683329233,0.517972671926353,0.568,0.453,0.710433666584659,"6","Timm13"
0.000383454176519748,0.266943668336626,0.346,0.24,0.766908353039497,"6","Spdl1"
0.0003968503487701,0.540393522328739,0.608,0.525,0.7937006975402,"6","Uqcr10"
0.000440317852099893,0.291000168198896,0.669,0.578,0.880635704199786,"6","Ndufb9"
0.000467866501598567,0.992715772822033,0.268,0.08,0.935733003197133,"6","Pdzk1ip1"
0.000767434496007169,4.2031108060059,0.251,0.026,1,"6","Trav10n"
0.000771373920424495,0.341675081897488,0.599,0.479,1,"6","Pdap1"
0.000822080131391571,2.37013289554922,0.452,0.333,1,"6","H1f0"
0.00089869722339415,2.11465146386458,0.458,0.256,1,"6","Ramp1"
0.0010486531013748,0.477012283374888,0.432,0.328,1,"6","Rfc3"
0.00142954527652238,0.33373298507276,0.533,0.43,1,"6","Hpf1"
0.00151567283691631,0.419179742654686,0.303,0.296,1,"6","Mcm6"
0.00200710478629166,0.294454352228897,0.55,0.44,1,"6","Acsl5"
0.00276678711290313,0.319626446180085,0.553,0.437,1,"6","Eif3g"
0.00389981635147448,0.301835668829797,0.493,0.37,1,"6","Ssna1"
0.00481949295858322,0.335772438347541,0.62,0.518,1,"6","U2af1"
0.00619718398565153,0.935464017659111,0.473,0.374,1,"6","Comt"
0.0063351189915297,1.03890847643023,0.346,0.147,1,"6","Trbv14"
0.00683134330523882,0.71153236997898,0.427,0.319,1,"6","Josd2"
0.00703034284371392,0.396579189493507,0.591,0.516,1,"6","Ndufc2"
0.00838209780537351,0.575978352215521,0.38,0.233,1,"6","Hmgn5"
0.00945043770701961,1.38286273746409,0.38,0.135,1,"6","Trbv31"
3.08642230263902e-259,1.57963341174314,0.441,0.027,6.17284460527805e-256,"7","Redrum"
7.77388171064588e-232,7.30808566302455,0.492,0.031,1.55477634212918e-228,"7","Il23r"
3.22665417153861e-177,1.51199721093507,0.405,0.033,6.45330834307722e-174,"7","Gpc4"
1.29541280183104e-155,3.94444333917222,0.492,0.054,2.59082560366209e-152,"7","Gm6213"
1.40750283410155e-151,8.14946807032106,0.251,0.012,2.81500566820311e-148,"7","Adra1b"
2.72917200183563e-151,2.2437254078017,0.441,0.037,5.45834400367126e-148,"7","Lad1"
1.78414865132942e-140,10.2413252716639,0.257,0.013,3.56829730265884e-137,"7","Mapk10"
6.72329030534131e-135,1.47392545717842,0.417,0.038,1.34465806106826e-131,"7","Ighv1-47"
3.15114516595e-131,5.54286318463232,0.344,0.038,6.30229033190001e-128,"7","Zfp462"
2.50108543247076e-128,3.90667871672428,0.317,0.012,5.00217086494153e-125,"7","Hs6st2"
2.51838914459249e-128,3.83785143318271,0.317,0.031,5.03677828918498e-125,"7","Podxl"
5.14293968100296e-122,4.44916236126819,0.459,0.061,1.02858793620059e-118,"7","Gm49180"
1.70866909707667e-114,6.79317788112955,0.502,0.075,3.41733819415334e-111,"7","Abi3bp"
1.30895942504798e-109,0.551524269975497,0.314,0.036,2.61791885009596e-106,"7","Aldh1a1"
3.11824111783252e-106,8.96678811422135,0.341,0.014,6.23648223566504e-103,"7","Gm31392"
3.35624814052803e-104,3.32920362044917,0.251,0.025,6.71249628105606e-101,"7","Cpne4"
2.41026593797302e-102,7.71505703320734,0.338,0.048,4.82053187594604e-99,"7","Fam184b"
9.17492726875537e-102,3.81892996531163,0.36,0.057,1.83498545375107e-98,"7","Or4c12"
1.58830777490956e-100,8.93247542197493,0.344,0.056,3.17661554981913e-97,"7","Cntn1"
7.442051953071e-96,3.25163958495902,0.329,0.04,1.4884103906142e-92,"7","Klrb1b"
9.73388062831979e-96,2.90430436431741,0.483,0.093,1.94677612566396e-92,"7","Rnf17"
2.50865480645958e-94,0.560116905145362,0.456,0.085,5.01730961291916e-91,"7","Pkhd1l1"
1.63393673212269e-86,2.20793789052409,0.444,0.07,3.26787346424538e-83,"7","Dennd2b"
2.90866129860375e-84,1.86136098466399,0.498,0.129,5.81732259720749e-81,"7","Il1rl1"
5.64480639162924e-84,3.49624194261026,0.48,0.12,1.12896127832585e-80,"7","Ctnnd2"
2.30504294680412e-79,4.83429083021142,0.441,0.109,4.61008589360824e-76,"7","Il1r1"
3.78866698424023e-77,0.429180911096208,0.48,0.101,7.57733396848047e-74,"7","Emp1"
7.85160260032644e-76,1.82385102905639,0.45,0.109,1.57032052006529e-72,"7","Scart1"
3.70745147687978e-73,3.61790936929713,0.734,0.383,7.41490295375957e-70,"7","Ikzf2"
3.41378451754873e-71,6.12480390633234,0.372,0.078,6.82756903509746e-68,"7","Adam12"
2.14193350550379e-61,1.84902053486957,0.526,0.17,4.28386701100758e-58,"7","Klrb1f"
1.73107299854298e-59,1.45789145532669,0.477,0.152,3.46214599708596e-56,"7","Adgrg1"
6.87954249319617e-59,3.65401892852355,0.52,0.147,1.37590849863923e-55,"7","Epha3"
2.86053777465426e-52,1.37566775010555,0.435,0.134,5.72107554930852e-49,"7","Ptprk"
1.01831194750942e-51,2.5461534151082,0.375,0.073,2.03662389501884e-48,"7","Nbea"
2.78090174394594e-51,3.29689401480352,0.468,0.155,5.56180348789188e-48,"7","1700062C10Rik"
2.90114231347616e-51,2.71761502000651,0.42,0.078,5.80228462695232e-48,"7","Dok6"
9.1836683864402e-50,3.1081933255107,0.471,0.177,1.83673367728804e-46,"7","Ppbp"
1.24226174374316e-49,4.1501370190319,0.432,0.111,2.48452348748632e-46,"7","Thsd7a"
2.81280709043091e-49,0.917580957908502,0.462,0.142,5.62561418086181e-46,"7","Nrg2"
4.18560849085153e-49,0.744982311633287,0.462,0.163,8.37121698170305e-46,"7","Slc22a4"
1.91764867472877e-48,3.40683058858779,0.381,0.064,3.83529734945755e-45,"7","Prg4"
2.02902225496084e-47,0.930355087199582,0.082,0.351,4.05804450992168e-44,"7","Clybl"
3.66583951916948e-46,1.24228805139339,0.079,0.325,7.33167903833896e-43,"7","Mms22l"
4.7339757091064e-46,0.796003256672719,0.435,0.16,9.4679514182128e-43,"7","Parpbp"
4.27175716986099e-44,3.27062415220819,0.405,0.142,8.54351433972198e-41,"7","Slc24a2"
6.9944494296827e-43,0.464862766460782,0.317,0.076,1.39888988593654e-39,"7","Rbfox1"
9.35582749552665e-43,0.801047407785057,0.414,0.128,1.87116549910533e-39,"7","Slit3"
1.10423620863834e-41,7.57660518013514,0.251,0.058,2.20847241727667e-38,"7","Sorcs1"
2.78360272888511e-41,1.55198653255816,0.378,0.134,5.56720545777022e-38,"7","Ighv11-2"
1.32756536789773e-40,2.86368396190979,0.671,0.392,2.65513073579547e-37,"7","Cdk6"
4.64258896626847e-39,2.53748731673028,0.523,0.229,9.28517793253694e-36,"7","Il2ra"
3.28038438642385e-38,1.75787333718769,0.154,0.404,6.56076877284771e-35,"7","St7"
6.08387221315774e-36,1.15701084647844,0.514,0.277,1.21677444263155e-32,"7","Dlgap5"
4.19012429987535e-35,3.46579138980674,0.514,0.238,8.38024859975069e-32,"7","Atp8a2"
9.72942297402082e-34,1.21021204119965,0.39,0.142,1.94588459480416e-30,"7","Sgo1"
4.5392148402925e-33,2.33382857084392,0.544,0.251,9.07842968058501e-30,"7","Gm44174"
1.00405390780672e-32,1.16665784564837,0.508,0.243,2.00810781561344e-29,"7","Atad5"
1.49250813232748e-32,1.53541309495479,0.471,0.209,2.98501626465496e-29,"7","Prelid2"
3.7718980105606e-32,0.442243415723221,0.106,0.359,7.54379602112119e-29,"7","Hat1"
4.31052560678712e-32,1.58721200980378,0.489,0.213,8.62105121357424e-29,"7","Trgv2"
8.83012548214845e-32,0.608931205097548,0.136,0.375,1.76602509642969e-28,"7","Hspa4l"
1.5116408953584e-31,1.82177186028794,0.547,0.271,3.02328179071681e-28,"7","Rgs1"
5.91974655815026e-31,0.904595623291772,0.502,0.228,1.18394931163005e-27,"7","Bard1"
7.46165281686938e-31,0.447114457880115,0.408,0.17,1.49233056337388e-27,"7","Sgip1"
8.59912711828656e-31,0.686587020703131,0.148,0.411,1.71982542365731e-27,"7","Mrps28"
9.79579378161829e-31,0.78314918752726,0.094,0.286,1.95915875632366e-27,"7","Lockd"
1.18756727519581e-29,3.84609741720313,0.369,0.061,2.37513455039163e-26,"7","Clnk"
2.21062362669231e-29,1.92515584617057,0.52,0.25,4.42124725338463e-26,"7","Trgc2"
7.4258538019972e-29,1.80285614674606,0.508,0.248,1.48517076039944e-25,"7","Abcg2"
2.3051930566373e-28,2.61774136546268,0.471,0.236,4.61038611327461e-25,"7","Pf4"
2.62876106027309e-28,1.13316744665365,0.489,0.262,5.25752212054617e-25,"7","Ctps"
4.2413628369797e-28,1.84243753331727,0.432,0.191,8.48272567395941e-25,"7","Gm36723"
4.36915375159143e-28,1.45931737649762,0.502,0.29,8.73830750318286e-25,"7","Zbtb46"
1.54279736189092e-27,3.39419015906488,0.559,0.342,3.08559472378184e-24,"7","Nav2"
1.98236831694993e-27,2.93424417132757,0.453,0.176,3.96473663389987e-24,"7","Trim2"
2.34874526310639e-27,3.2641975396756,0.58,0.317,4.69749052621278e-24,"7","Cd226"
2.6809135579315e-27,0.438233089364998,0.502,0.222,5.361827115863e-24,"7","Tigit"
4.37011642288561e-27,0.356194388393684,0.208,0.448,8.74023284577122e-24,"7","Txndc11"
4.8420712574695e-27,0.765104777071488,0.508,0.291,9.68414251493899e-24,"7","Kif18a"
1.06230062041514e-26,1.33953415082046,0.556,0.317,2.12460124083029e-23,"7","Ncapd3"
1.92254660805548e-26,0.575885105059487,0.172,0.389,3.84509321611097e-23,"7","Nsd2"
9.71798668059664e-26,1.46152296808201,0.523,0.266,1.94359733611933e-22,"7","Zfhx3"
2.37615492368956e-25,0.570815788867455,0.091,0.289,4.75230984737913e-22,"7","Alkbh8"
4.51508021498879e-25,1.00737892664229,0.468,0.27,9.03016042997758e-22,"7","Ccne1"
1.10388205135267e-23,1.5732556076245,0.154,0.318,2.20776410270534e-20,"7","Plcl1"
1.22935199115681e-23,0.334134897210639,0.538,0.282,2.45870398231363e-20,"7","Klre1"
2.27542852832973e-23,0.966964511233515,0.508,0.306,4.55085705665946e-20,"7","Pon3"
2.47512061096579e-23,2.64088279985253,0.396,0.123,4.95024122193157e-20,"7","Cdc42bpa"
5.18316007884912e-22,2.5886971449321,0.45,0.224,1.03663201576982e-18,"7","Gng11"
9.23437275102254e-22,0.792546351980091,0.495,0.269,1.84687455020451e-18,"7","Lag3"
2.53314385406557e-21,2.68378628183629,0.474,0.298,5.06628770813113e-18,"7","Itga1"
8.02557181569712e-21,2.59671989064974,0.541,0.341,1.60511436313942e-17,"7","Mir155hg"
1.6627276455516e-20,4.6859026348476,0.393,0.131,3.3254552911032e-17,"7","Ralyl"
2.26518523838882e-20,1.13558744473809,0.405,0.214,4.53037047677765e-17,"7","Ube2e2"
2.54699344531113e-20,0.364983073826113,0.091,0.251,5.09398689062227e-17,"7","Incenp"
3.34358386806807e-20,1.13476548496751,0.375,0.11,6.68716773613614e-17,"7","Foxp3"
7.26336674355308e-20,0.492792906439969,0.435,0.227,1.45267334871062e-16,"7","Zmynd19"
2.76033070398053e-19,2.45944647614168,0.263,0.095,5.52066140796107e-16,"7","Frmd5"
8.69943990955996e-19,0.303634290625477,0.151,0.316,1.73988798191199e-15,"7","Hsph1"
1.9920642059395e-18,1.18018311096465,0.218,0.401,3.98412841187899e-15,"7","Mthfd1l"
2.53921970123425e-18,0.267734778156619,0.45,0.272,5.07843940246849e-15,"7","Chaf1b"
3.20480918357107e-18,0.706376804549694,0.465,0.258,6.40961836714214e-15,"7","Ppan"
4.05119283919178e-18,1.66202538032198,0.577,0.414,8.10238567838356e-15,"7","Memo1"
1.83924670748894e-17,0.376489366067393,0.408,0.228,3.67849341497789e-14,"7","Asph"
4.29518575406271e-17,0.792197631623258,0.483,0.281,8.59037150812543e-14,"7","Ifit2"
4.89140024636701e-17,2.32654184925273,0.384,0.132,9.78280049273402e-14,"7","Trgc1"
6.5823671275296e-17,3.40008241027909,0.474,0.271,1.31647342550592e-13,"7","Nebl"
1.55948608004819e-16,0.639890011241527,0.489,0.332,3.11897216009637e-13,"7","Cpox"
2.09505867681629e-16,0.964642885707904,0.335,0.153,4.19011735363258e-13,"7","Smyd2"
3.52023186872382e-16,1.44767577820226,0.505,0.356,7.04046373744765e-13,"7","Prim2"
3.90677138164382e-16,0.386873106629311,0.248,0.455,7.81354276328764e-13,"7","Abce1"
5.65149710731883e-16,0.263281015579208,0.438,0.248,1.13029942146377e-12,"7","Snhg4"
9.67553177071961e-16,1.05646948577016,0.323,0.105,1.93510635414392e-12,"7","Sptb"
1.04846928972788e-15,4.15126862782076,0.302,0.076,2.09693857945576e-12,"7","Pard3"
1.17202119430291e-15,0.334531043802814,0.459,0.306,2.34404238860581e-12,"7","Atad3a"
1.18750754043928e-15,0.3200096776519,0.498,0.332,2.37501508087856e-12,"7","Ncapd2"
1.64661544494754e-15,1.40585108789755,0.411,0.262,3.29323088989509e-12,"7","Knstrn"
2.27366656639092e-15,1.20437580442095,0.444,0.208,4.54733313278183e-12,"7","Gm4951"
3.55524066424896e-15,0.584398009813073,0.432,0.204,7.11048132849793e-12,"7","Klrc1"
7.98121078844864e-15,2.60657885746041,0.598,0.44,1.59624215768973e-11,"7","Ext1"
1.9174749449513e-14,1.21767842133903,0.586,0.427,3.8349498899026e-11,"7","Nedd4"
2.76725460520156e-14,0.842880616221191,0.405,0.245,5.53450921040313e-11,"7","Rcc1"
3.63464697721148e-14,0.549196666388092,0.498,0.336,7.26929395442295e-11,"7","Plk4"
4.84878665221828e-14,1.94569584918158,0.224,0.35,9.69757330443656e-11,"7","Fhit"
2.56244251232264e-13,0.36888973408022,0.341,0.233,5.12488502464527e-10,"7","Syce2"
4.04909156817619e-13,1.38087714535102,0.381,0.179,8.09818313635237e-10,"7","Slc28a2b"
4.28227318959179e-13,0.927318145531347,0.502,0.317,8.56454637918358e-10,"7","Racgap1"
6.3993196711954e-13,1.2135976798419,0.529,0.345,1.27986393423908e-09,"7","Ezh2"
6.53291272793712e-13,6.35456105443754,0.251,0.021,1.30658254558742e-09,"7","Khdrbs3"
4.45855420126261e-12,0.306783331329215,0.432,0.302,8.91710840252522e-09,"7","Ptdss2"
5.02718700770137e-12,1.7378453974326,0.532,0.391,1.00543740154027e-08,"7","Cyth3"
5.89505353009256e-12,2.16652336755302,0.166,0.27,1.17901070601851e-08,"7","Nrgn"
8.45213620194984e-12,0.71976117554202,0.48,0.328,1.69042724038997e-08,"7","Rnaseh2b"
9.62284222480678e-12,0.785646725695011,0.438,0.206,1.92456844496136e-08,"7","Izumo1r"
1.20709397059383e-11,1.75007218793814,0.511,0.375,2.41418794118767e-08,"7","Ammecr1"
1.32624245024492e-11,1.62682991986402,0.468,0.337,2.65248490048984e-08,"7","Usp46"
2.84354071519756e-11,1.94452020951412,0.178,0.293,5.68708143039512e-08,"7","Cacna1d"
4.10519353670316e-11,0.832922602205496,0.523,0.345,8.21038707340633e-08,"7","Klrk1"
4.90267811408875e-11,0.757979302283412,0.175,0.303,9.80535622817749e-08,"7","Mcm6"
5.26106327849515e-11,0.621088229245032,0.169,0.292,1.05221265569903e-07,"7","Pigq"
1.01593665511079e-10,3.23672782602723,0.369,0.145,2.03187331022158e-07,"7","Itgb8"
1.15616766668888e-10,1.33479982506658,0.719,0.665,2.31233533337777e-07,"7","Jarid2"
3.47186988534753e-10,2.55825285436285,0.505,0.401,6.94373977069506e-07,"7","Nfia"
3.95481942284269e-10,0.462354027552944,0.495,0.37,7.90963884568539e-07,"7","Mthfd1"
5.03214992709895e-10,0.51522313579911,0.269,0.391,1.00642998541979e-06,"7","Atad2"
6.20383567107857e-10,0.739110192315027,0.281,0.412,1.24076713421571e-06,"7","Ddx1"
7.38250876845418e-10,0.860240194806492,0.465,0.342,1.47650175369084e-06,"7","Gclc"
9.48936463312888e-10,1.07340819706371,0.477,0.319,1.89787292662578e-06,"7","Uck2"
1.49521550686324e-09,0.286352676671957,0.239,0.366,2.99043101372647e-06,"7","Cul4a"
1.68719898612352e-09,0.924710248280225,0.227,0.374,3.37439797224705e-06,"7","Ubap2"
2.0317013112777e-09,1.16991131219562,0.426,0.317,4.0634026225554e-06,"7","Uros"
2.0718111210458e-09,0.736635485457083,0.438,0.304,4.14362224209159e-06,"7","Bora"
3.13892492651774e-08,0.459810638515817,0.55,0.454,6.27784985303548e-05,"7","Pip5k1b"
5.03010457685302e-08,1.26093740102219,0.411,0.269,0.00010060209153706,"7","Prdm1"
8.65554087587826e-08,0.428342811139625,0.239,0.333,0.000173110817517565,"7","Daam1"
2.44702234603908e-07,0.272711306180204,0.215,0.338,0.000489404469207815,"7","Rangap1"
5.44471334628515e-07,1.63211162002403,0.462,0.351,0.00108894266925703,"7","Tfdp2"
6.13542650475255e-07,1.1028134381492,0.302,0.069,0.00122708530095051,"7","Alas2"
8.33800623197646e-07,2.76102158957969,0.438,0.303,0.00166760124639529,"7","Dscam"
9.84389512912794e-07,1.88324705079145,0.517,0.425,0.00196877902582559,"7","Maf"
1.19574997758715e-06,2.38120189478805,0.353,0.153,0.00239149995517431,"7","Gm47957"
1.64948924838482e-06,0.740041364862519,0.568,0.458,0.00329897849676965,"7","Ap3s1"
9.61953484912116e-06,0.927115300551519,0.45,0.333,0.0192390696982423,"7","Blm"
1.09658641435183e-05,3.11946205564822,0.372,0.224,0.0219317282870366,"7","Gpm6b"
1.27142994798718e-05,0.472043608539797,0.45,0.349,0.0254285989597436,"7","Ipo5"
1.94950008525938e-05,0.979330346382413,0.511,0.412,0.0389900017051875,"7","Syne1"
2.62920025602372e-05,0.687254481825618,0.281,0.386,0.0525840051204743,"7","Hk1"
2.734078154437e-05,1.40905067930792,0.435,0.34,0.05468156308874,"7","Pola1"
3.38691425303403e-05,2.55198967571372,0.353,0.199,0.0677382850606806,"7","Glis3"
4.39421511780601e-05,0.515226755291759,0.148,0.264,0.0878843023561202,"7","Fam210b"
5.92077114613383e-05,1.27084843160835,0.308,0.099,0.118415422922677,"7","Zmat4"
6.43009287074074e-05,1.84402238936778,0.26,0.298,0.128601857414815,"7","Ctla4"
7.72077908912298e-05,1.98242959888404,0.375,0.257,0.15441558178246,"7","Mx1"
0.000197870914300205,0.857778302012669,0.474,0.384,0.39574182860041,"7","Ppid"
0.000202237116041486,2.15956677160962,0.48,0.412,0.404474232082972,"7","Marchf3"
0.00026189347307735,3.52158943793506,0.414,0.301,0.5237869461547,"7","Myo3b"
0.000302214853051735,0.700866941446161,0.399,0.312,0.60442970610347,"7","Rad51b"
0.000469352926568405,1.31584061329714,0.193,0.269,0.93870585313681,"7","Zfpm1"
0.000770112814502809,2.06666411604285,0.375,0.301,1,"7","Tsc22d1"
0.00093004451268728,2.87914586041382,0.305,0.194,1,"7","Dnajc6"
0.00101276071059328,0.832220242787082,0.356,0.44,1,"7","Topbp1"
0.0011103350590655,0.60789913130003,0.411,0.323,1,"7","Tnfrsf9"
0.00139158360761455,0.383694213632511,0.459,0.343,1,"7","Zgrf1"
0.0015777054846124,1.54429102704571,0.48,0.424,1,"7","Gm47283"
0.00307462216124932,2.03709134507796,0.296,0.315,1,"7","Nrp1"
0.00347992326223119,0.638749568612627,0.795,0.825,1,"7","Gphn"
0.00362008670441831,0.859309210972327,0.764,0.823,1,"7","Camk1d"
0.00384294603457985,1.11330649847272,0.284,0.218,1,"7","Cd160"
0.00390045998511575,0.334262105678987,0.532,0.485,1,"7","Ighv14-1"
0.00420026602618222,0.776918177286013,0.523,0.483,1,"7","Maml3"
0.0042119248787265,0.949619030443467,0.338,0.272,1,"7","Ccr9"
0.00438863433952524,1.21319397221091,0.257,0.202,1,"7","Klf9"
0.00463424366749036,1.15426787959976,0.405,0.331,1,"7","D130009I18Rik"
0.00557548537745057,1.61805172482926,0.408,0.323,1,"7","Prkn"
0.00589925174487502,0.95620148699656,0.526,0.44,1,"7","Ctse"
0.0060029934516461,0.461874811726509,0.287,0.266,1,"7","Scrn3"
0.00975317219788899,0.710947545918668,0.547,0.495,1,"7","Sel1l"
0,3.99379403088025,0.532,0.016,0,"8","Orm1"
0,3.59897031454813,0.462,0.009,0,"8","Cldn1"
0,5.03069225907672,0.415,0.005,0,"8","Mogat2"
0,2.52005727297883,0.365,0.004,0,"8","Septin3"
0,5.84766353670149,0.359,0.005,0,"8","Gm49944"
2.02150008947057e-301,4.49396091231282,0.781,0.072,4.04300017894114e-298,"8","Birc5"
3.2924168055865e-298,2.18633437652587,0.452,0.02,6.58483361117301e-295,"8","F730016J06Rik"
9.02594590896972e-298,2.76882343291144,0.498,0.019,1.80518918179394e-294,"8","4930438A08Rik"
5.76472026575497e-279,2.53129389874083,0.425,0.018,1.15294405315099e-275,"8","Adam11"
1.09148783869759e-265,0.502677768237787,0.352,0.01,2.18297567739517e-262,"8","Asb17"
3.30470776795278e-259,4.0205975917997,0.392,0.011,6.60941553590556e-256,"8","Shank3"
7.39016064122634e-251,5.27137655467427,0.721,0.041,1.47803212824527e-247,"8","Kif14"
2.89952799728655e-232,0.81971793231175,0.355,0.014,5.7990559945731e-229,"8","Ackr1"
1.79165075475984e-221,7.74376973753415,0.548,0.043,3.58330150951968e-218,"8","Cpa3"
1.00950733098212e-213,1.92085191239014,0.292,0.002,2.01901466196424e-210,"8","Tmem45a2"
6.84895532707271e-207,2.25241481728353,0.425,0.026,1.36979106541454e-203,"8","Reps2"
8.26257715479081e-203,2.63061175607137,0.538,0.041,1.65251543095816e-199,"8","Klhl23"
7.4136278589396e-200,4.46318202517587,0.601,0.059,1.48272557178792e-196,"8","Ncam1"
2.32740569755387e-194,3.97509857988658,0.558,0.065,4.65481139510773e-191,"8","Erg"
9.73099022855621e-191,1.08018607242462,0.505,0.036,1.94619804571124e-187,"8","Styk1"
2.11405932188631e-189,2.85671610215549,0.336,0.006,4.22811864377262e-186,"8","Mmp12"
3.44496263649378e-188,4.97640228475855,0.615,0.068,6.88992527298756e-185,"8","Aunip"
5.26526013981795e-184,4.93165753603519,0.648,0.057,1.05305202796359e-180,"8","Esco2"
6.72321670155828e-182,3.11869853624594,0.485,0.04,1.34464334031166e-178,"8","Inhba"
3.18585747345231e-180,2.2710420041794,0.472,0.027,6.37171494690463e-177,"8","Lipg"
5.48176100170387e-178,4.93376701423688,0.691,0.065,1.09635220034077e-174,"8","Kntc1"
3.98260830458959e-173,4.72169241590627,0.777,0.134,7.96521660917918e-170,"8","Cdca3"
3.02054266551342e-163,2.6029278695684,0.439,0.024,6.04108533102684e-160,"8","Trav1"
